2024-09-01 02:20:17,735 - ERROR - Wordlist file not found: D:\EPI\Projects\Kraken - Brute Force Tool\files\..\wordlists\subdomains_wordlist.txt
2024-09-01 02:20:41,681 - ERROR - Failed to connect to http://*.192.168.16.129: URL has an invalid label.
2024-09-01 02:20:41,733 - ERROR - Failed to connect to http://us-west-2.192.168.16.129: HTTPConnectionPool(host='us-west-2.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x0000015526106510>: Failed to resolve 'us-west-2.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,734 - ERROR - Failed to connect to http://wap.192.168.16.129: HTTPConnectionPool(host='wap.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155261070E0>: Failed to resolve 'wap.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,735 - ERROR - Failed to connect to http://gtr-dev.192.168.16.129: HTTPConnectionPool(host='gtr-dev.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155261079B0>: Failed to resolve 'gtr-dev.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,736 - ERROR - Failed to connect to http://wiki.192.168.16.129: HTTPConnectionPool(host='wiki.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x0000015526107D40>: Failed to resolve 'wiki.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,737 - ERROR - Failed to connect to http://www.mail.192.168.16.129: HTTPConnectionPool(host='www.mail.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x0000015526128CE0>: Failed to resolve 'www.mail.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,738 - ERROR - Failed to connect to http://aws.192.168.16.129: HTTPConnectionPool(host='aws.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x0000015526128F80>: Failed to resolve 'aws.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,739 - ERROR - Failed to connect to http://apps.192.168.16.129: HTTPConnectionPool(host='apps.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x0000015526129DC0>: Failed to resolve 'apps.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,740 - ERROR - Failed to connect to http://www.shop.192.168.16.129: HTTPConnectionPool(host='www.shop.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001552612A1E0>: Failed to resolve 'www.shop.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,740 - ERROR - Failed to connect to http://email.192.168.16.129: HTTPConnectionPool(host='email.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001552612AD50>: Failed to resolve 'email.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,747 - ERROR - Failed to connect to http://admin-us3.192.168.16.129: HTTPConnectionPool(host='admin-us3.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x0000015526106300>: Failed to resolve 'admin-us3.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,747 - ERROR - Failed to connect to http://hostmaster.192.168.16.129: HTTPConnectionPool(host='hostmaster.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x0000015526104BF0>: Failed to resolve 'hostmaster.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,749 - ERROR - Failed to connect to http://r.192.168.16.129: HTTPConnectionPool(host='r.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x0000015526104E60>: Failed to resolve 'r.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,749 - ERROR - Failed to connect to http://home.192.168.16.129: HTTPConnectionPool(host='home.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155261062A0>: Failed to resolve 'home.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,751 - ERROR - Failed to connect to http://mdp.192.168.16.129: HTTPConnectionPool(host='mdp.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155260E7FB0>: Failed to resolve 'mdp.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,753 - ERROR - Failed to connect to http://atlas.192.168.16.129: HTTPConnectionPool(host='atlas.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155260E6A20>: Failed to resolve 'atlas.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,753 - ERROR - Failed to connect to http://www.demo.192.168.16.129: HTTPConnectionPool(host='www.demo.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155260E5D90>: Failed to resolve 'www.demo.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
